cle_unique;colonne;valeur
135;nomEntreprise;Volvo Information Technology
135;villeEntreprise;De 1 001 à 5 000 employés
135;tailleEntreprise; Inconnu
135;description;AvantagesSwedish culture, great work life balanceInconvénientsSome gate keepers that have been here for ages and reluctant to embrace change.Volvo Information Technology2016-12-04 13:01 PST
136;nomSociete;Societe Generale Corporate and Investment Banking - SGCIB
136;villeEmploi;Fontenay-sous-Bois, FR
136;libelleEmploi;Stage - Analyste SI-Métier / MOA débutant-(H/F)
136;Descriptif;MissionDans le cadre d'une réglementation applicable dans plus de 95 pays, la SG a pour obligation de déclarer ses détentions par pays et suivant des scénarios d’agrégation différents. Nous avons en charge la construction des flux de données et enrichissements sur un environnement Big Data et la mise en place d’un outil du marché pour la surveillance des seuils selon les pays/activités/réglementations en vigueur.L'équipe suit la méthodologie Agile (Feature Team composée de 5 personnes)Sous la responsabilité de votre maître de stage ou de votre tuteur, vous participerez aux missions suivantes :Participer à la rédaction des documents fonctionnels, s'assurer de la traduction du besoin en user story (qui serviront à l’audit).Participer aux tests et valider la conformité avec business.Participer à la récupération des données collectées dans les entités du groupe.S’assurer de la conformité des données dans le datalake.Faire évoluer le modèle de données si nécessaire.Participer aux cérémonies AgilePrenez votre place dans LA banque relationnelle, engagée pour ses clients et ses collaborateurs !ProfilVous souhaitez effectuer un stage au sein de la Société Générale et vous êtes un étudiant de niveau Bac+4/5 en Université, Ecole de commerce, Ecole d’ingénieur, avecune spécialisation en Informatique et/ou Finance.Vous êtes débutant ou bénéficiez d’une première expérience (poste ou métier similaire), idéalement en banque d’investissement.Vous maîtrisez le pack-office et avez un niveau d’anglais courant.Et si c'était vous ?Postulez dès maintenant !Si votre candidature est sélectionnée, vous serez directement contacté par un opérationnel pour un entretien de motivation.Durée du stage : 6 moisStage basé à : La DéfenseGratification selon grilles SG.EnvironnementITEC est la Direction Informatique de la Banque de Grande Clientèle et Solutions Investisseurs. Notre mission est de co-construire avec nos partenaires métiers des solutions technologiques nous permettant d'avoir les meilleurs services pour nos clients. Notre ambition est de transformer la finance de marché. Nos artisans informaticiens doivent faire preuve d’enthousiasme et relever des challenges technologiques pour réussir la transformation digitale de la Banque.Vous intégrerez une équipe dédiée au service Compliance du groupe Société Générale. Vous travaillerez sur un projet de surveillance des seuils de détention de SG dans un environnement technique de big data (Hadoop).Tous nos postes sont ouverts aux personnes en situation de handicap.
137;nomSociete;Expertime
137;villeEmploi;Viroflay, Île-de-France, France
137;libelleEmploi;Lead Data Architect
137;Descriptif;Au sein de l’entité Expertime et des équipes Intelligent Cloud, vous intervenez dans le cadre de projets et missions qui répondent aux enjeux clients d’exploitation des données.Vous participez aux phases d’avant-vente, aux études d’architecture, et à la réalisation des solutions avec une responsabilité d’encadrement technique des projets (tant sur des forfaits que des missions clients).Vos responsabilités sont :Analyser et qualifier les besoins et les problématiques « métier » de nos clientsDéfinir et mettre en œuvre des architectures Data adaptées aux contextes des projetsAccompagner les équipes Métiers dans leurs travaux d’identification et de documentation des donnéesAccompagner des Consultants et des Ingénieurs spécialistes de la data sur les projets et œuvrer à la qualité de leurs réalisations et des livrablesCollaborer sur tous les domaines d’activité data : BI et Analytics, Big Data, Data Science et IACollaborer en transverse avec les autres expertises (UX/UI, architectes logiciels et techniques, experts cloud et DevOps) afin de concevoir et délivrer les solutions les plus adaptées et performantesMaîtriser les bonnes pratiques de mise en œuvre technique et veiller à leur application selon les méthodes en vigueur (DevOps, gestion agile…)Travailler dans un contexte agile et porter des approches novatricesEn parallèle :Vous développerez votre expertise par la formation, la veille technologique, les certifications et la participation aux événements communautairesVous contribuez à la construction d’une base de connaissances de l'équipe Data : cas d’usage, outils, indicateurs de pilotage, processus d’apprentissage etc.Vous participez au bon niveau de connaissance et d’expertise des équipes par votre engagement et votre travail de formation personnelle (participation à des workshops partenaires, suivi de learning sessions, passage de certifications etc)Votre profil ?Diplômé d’une école d’ingénieur, vous possédez une expérience de 3 à 4 ans minimum sur un poste de Tech lead / Architecte.Vos compétences techniques :Indispensables : SQL Server, SSAS, SSRS, SSIS, T-SQL, DAX, MDXAppréciées : Azure Datalake, Azure SQL Database, Azure Analysis Services, Azure HD Insight, Azure Stream Analytics, Power BI, Python, R, Machine LearningVos softskills :Vous êtes proactif et passionné par le traitement des données, à l’écoute des évolutions technologiquesVous maîtrisez les aspects techniques d’un projetVous avez l’esprit d’équipe et vous avez de l'appétence pour accompagner les équipes dans le développement de leurs compétencesVous êtes orienté solutions et résultatsVous aimez le travail en mode multi-projetsVous avez le sens des priorités et la capacité à gérer les délaisVous êtes ambitieux et souhaitez être certifié MicrosoftVous possédez un anglais professionnel courant (écrit et oral)Pourquoi nous rejoindre ?Nous sommes une entreprise à taille humaine = missions confiées avec de réelles responsabilités et très diversifiéesLa polyvalence est un élément clé de succès, votre poste n’est pas figé = développement constant de vos compétences Ambition et Innovation = pouvoir être force de propositions et faire preuve de créativité afin d'améliorer l’organisation et les process de l’équipeDiversité des secteurs d'activité et des problématiques clients = vous ne vous ennuierez pasDans votre développement personnel vous serez accompagné : capacité d'analyse et de synthèse, aisance dans la prise de parole en public, adoption d'une vraie posture de conseilEnvironnement de travail :Ce poste à pourvoir en CDI, dès que possible.Rémunération entre 50 et 62K€ + variable + avantagesLieu géographique : Siège social à Viroflay (78) et/ou en IDF chez nos clients, possibilité de télétravail (home-office ou espace co-working dans le 8ème proche St Lazare)Notre Siège est accessible en transport en commun (RER C, ligne L et N) à 10 minutes à pied de Viroflay Rive-Gauche ou Rive-Droite.
138;nomSociete;Accor
138;villeEmploi;Évry, Île-de-France, France
138;libelleEmploi;Développeur Talend Big Data H/F
138;Descriptif;Qui sommes-nous ?Chez Accor, nous osons réinventer l’hospitalité non pas comme un lieu, mais comme une suite infinie de moments connectés où chacun est libre de vivre, travailler et se divertir.Pour transformer le Groupe et créer cette Hospitalité Augmentée, nous recherchons des techs passionnés et avides de challenges !En tant qu’expert technique et partenaire business de confiance, notre département I.T. a pour ambition de concevoir et mettre en œuvre une plateforme SI ouverte, agile et performante pour accompagner le groupe dans sa transformation.Quel environnement ?Au sein de la Direction Information Technology, la direction Data Intelligence met en œuvre des projets BI, Analytics et Big Data, tout en assurant le support niveau 3 des applications en place.Ses principales missions sont de collecter les données du groupe Accor, de les transformer et restituer la valeur aux différents métiers du groupe et particulièrement Hôtels, Régions et Guest. Sensible à la protection des données personnelles, à la gouvernance et au monitoring de la data, son chantier primordial consiste à garantir une qualité optimum des données et de ses applicatifs. Pour la réussite de ses projets, l’équipe Data Intelligence travaille également en étroite collaboration avec différentes directions IT, à savoir : Architecture, Sécurité, Production etc …Rejoignez cette nouvelle aventure tech !Quel sera votre rôle ?En pleine mutation vers les nouvelles fonctionnalités des environnements CLOUD (Amazon AWS, Google GCP …) vous amènerez toute votre expertise à la mise en place de solutions Bi et Analytics dans un environnement industriel en relation étroite avec l'ensemble des acteurs du projet.Vous travaillerez avec différents partenaires comme les experts métier de la donnée, les data analystes mais également les dev-ops et la sécurité. Vous serez au cœur du programme de la plate-forme mondiale Welcome DATA.Cette plate-forme est aujourd’hui composée d’un Datalake hybride Cloudera hébergé chez AWS, son DatawareHouse Snowflake, et d’un Lab autour du Dataïku. Référent technique et garant de la qualité durable, votre travail consiste à réaliser les développements des traitements DWH, des modèles de données et des rapports BI.Qui êtes-vous ?Développeur.se expérimenté.e, vous maitrisez les technologies Talend et Talend Big Data depuis 2 ans minimum. Expert dans le Datalake vous savez intégrer et en extraire des données.Vous avez déjà travaillé dans un environnement AGILE et en maitrisez les outils et les méthodologies.Comme les compétences techniques ne suffisent pas chez nous, vous êtes également un excellent communiquant, aimant le travail en équipe et le mode collaboratif.De plus, si votre niveau d’anglais vous permet de communiquer sans problème dans un contexte international, ce poste est pour vous !Prêt.e à relever ce challenge ? Contactez-nous !Technologies en bref :Indispensables :ETL / Talend / SQL / Modélisation / Restitution Microstrategy - Mooc CNIL GDPRLes petits plus :SnowflakeLocalisation du poste :Evry
139;nomSociete;Urban Linker
139;villeEmploi;Lyon, FR
139;libelleEmploi;Développeur Fullstack Python
139;Descriptif;"Cette startup ne cesse de grandir et conquérir de nouveaux marchés, c’est pourquoi elle recherche aujourd’hui son prochain développeur pour l’accompagner dans cette croissance. L’équipe R&D de la startup ne cesse de chercher des solutions innovantes pour améliorer son service.PosteAvec l’accompagnement d’un lead developer, tu participeras à la conception de nouvelles fonctionnalités et l’amélioration continue de leur plateforme.Selon ton niveau d’expériences et tes compétences, tu pourras aussi être amené à développer sur la partie frontend et mobile.Stack techno : Nécessaire : Python / Django ou Flask ; PostGreSQL.Petit plus si : Connaissances en Angular et/ou IonicPackage38 à 45K selon expérience + avantages (mutuelle, tickets resto, transports)Les +Ouvert sur le remoteIntéressementBureaux superbesÉquipe Multiculturelle et accueillanteQue tu sois un développeur junior avec déjà une première expérience professionnelle ou plus confirmé, ce poste peut te correspondre ! L’équipe est prête à te faire monter en compétence rapidement, si besoin, dans le respect des bonnes pratiques de code !Tu es capable d’échanger correctement en anglais et surtout, tu adoooooores Python !Si tu t’es reconnu, alors n’hésites plus et postule !DATA ANALYST JUNIOR | FINTECH | PARIS CENTREParis, FranceFintech en pleine internationalisation cherche son Data Analyst junior !DevOps Ruby AWS Senior (H/F)Paris, FranceStartup qui n’a pas peur de bousculer le marché, dans le secteur du recrutement, recherche un DevOps Ruby pour migrer sur le Cloud !Key Account Manager (H/F)Paris, FranceSi tu souhaites intégrer une Start-up innovante en pleine croissance, fonce !13.02.2019UI/UX Designer: deux métiers proches, mais si différents"
140;nomEntreprise;Feu Vert
140;noteMoyEntreprise;2.8
140;avis1_lib;« A fuir »
140;avis1_commentaire;J'ai travaillé chez Feu Vert à temps plein
140;avis1_avantages;AvantagesJe cherche encore des avantages....
140;avis1_inconvenients;InconvénientsRH inhumains, manager débordée et incapable de gérer son équipe correctement. A fuir
140;avis2_lib;« Salaires »
140;avis2_commentaire;Je travaille chez Feu Vert à temps plein depuis plus de 10 ans
140;avis2_avantages;Avantages13 mois chèque vacances chèque déjeuner
140;avis2_inconvenients;InconvénientsLe salaire ne suit pas l ancienneté
140;avis3_lib;« Bonne entreprise »
140;avis3_commentaire;J'ai travaillé chez Feu Vert à  plus d'un an
140;avis3_avantages;Avantagesculture d'entreprise, à taille humaine
140;avis3_inconvenients;Inconvénientspeu d'avantages et rémunération basse
140;avis4_lib;« Belle aventure »
140;avis4_commentaire;Je travaille chez Feu Vert à temps plein depuis moins d'un an
140;avis4_avantages;AvantagesBonne condition de travail,équipe à l'écoute,nous donne les moyens de réussir.
140;avis4_inconvenients;Inconvénientsrestructuration sur tout les services.
140;avis5_lib;« Pas terrible a feuvert service ecully avec le nouveau chef de centre »
140;avis5_commentaire;Je travaille chez Feu Vert à temps plein depuis moins d'un an
140;avis5_avantages;AvantagesLes primes sur objectif sont correct
140;avis5_inconvenients;InconvénientsPas de CE correct juste un site de reduction
140;avis6_lib;« Peu mieux faire »
140;avis6_commentaire;Je travaille chez Feu Vert à
140;avis6_avantages;AvantagesCette entreprise demande une grande polyvalence et cela permet de diversifier ses tâches quotidiennes.
140;avis6_inconvenients;InconvénientsPression, manque de culture d'entreprise
140;avis7_lib;« Responsable accueil montage »
140;avis7_commentaire;J'ai travaillé chez Feu Vert à temps plein
140;avis7_avantages;AvantagesBonne couverture santé, 13eme mois
140;avis7_inconvenients;InconvénientsSalaire de misère, peu d'estime pour le personnel
140;avis8_lib;« Du potentiel mal exploité »
140;avis8_commentaire;Je travaille chez Feu Vert à temps plein depuis plus de 5 ans
140;avis8_avantages;"AvantagesTravail d’équipe, tickets restaurant, mutuelle, CE, cheques cadeaux, avantages sur prix pièces/équipement.

Possibilités d’évolution rapide si fort investissement et résultats significatifs."
140;avis8_inconvenients;"InconvénientsTrop de polyvalence exigée au détriment de l’expertise métier.
Management axé sur le CA et les indicateurs économiques ne favorisant pas au premier abord la satisfaction collaborateur / client."
140;avis9_lib;« Bon parcours d'évolution »
140;avis9_commentaire;Je travaille chez Feu Vert à temps plein depuis plus de 5 ans
140;avis9_avantages;AvantagesPossibilité d'évoluer rapidement avec de bon avantages pour les salariés ( CE,mutuelle, achat perso)
140;avis9_inconvenients;InconvénientsManque de reconnaissance par la direction Feu vert. Salaire plutot bas pour de fortes responsabilitées
140;avis10_lib;« je ne recommande pas »
140;avis10_commentaire;J'ai travaillé chez Feu Vert à temps plein plus de 5 ans
140;avis10_avantages;Avantagesfeu vert est un entreprise avec un maillage nationale qui permet de pourvoir trouver un  emploi non loin de son domicile
140;avis10_inconvenients;InconvénientsLe niveau de rémunération est faible pour les techniciens. Pour l'encadrement les conditions de travail dépendent beaucoup trop de l'humeur et de la vision du directeur opérationnel
141;nomEntreprise;Feu Vert
141;noteMoyEntreprise;2.8
141;avis1_lib;« Conseiller de vente »
141;avis1_commentaire;J'ai travaillé chez Feu Vert à
141;avis1_avantages;AvantagesLe milieu automobile est intéressant et enrichissant
141;avis1_inconvenients;InconvénientsLes salaires ne sont pas élevés
141;avis2_lib;« Bon groupe »
141;avis2_commentaire;J'ai travaillé chez Feu Vert à temps plein
141;avis2_avantages;AvantagesCE Locaux professionnalisme et ambiance de travail
141;avis2_inconvenients;InconvénientsManque de diversification et changement
141;avis3_lib;« Des méthodes de pointe »
141;avis3_commentaire;J'ai travaillé chez Feu Vert à temps plein plus de 5 ans
141;avis3_avantages;"AvantagesUne procédure validée et écrite pour toutes les action à entreprendre.
Travail en groupe inter-services"
141;avis3_inconvenients;InconvénientsUne culture grande distribution de feu vert est fortement ancrée, ce qui rend l'entreprise peu flexible pour saisir les opportunités que peuvent lui offrir certains marchés.
141;avis4_lib;« Développement , parcours , carrière »
141;avis4_commentaire;Je travaille chez Feu Vert à
141;avis4_avantages;AvantagesÉvolution rapide , plan de carrière , formations
141;avis4_inconvenients;InconvénientsMobilité régionale , travail le samedi
141;avis5_lib;« Bonne entreprise »
141;avis5_commentaire;Je travaille chez Feu Vert à temps plein depuis plus d'un an
141;avis5_avantages;AvantagesTravail multimarque, prés de chez moi
141;avis5_inconvenients;InconvénientsAucune évolution possible, cadence de travail, salaire bas
141;avis6_lib;« avis et conseil »
141;avis6_commentaire;J'ai travaillé chez Feu Vert à  moins d'un an
141;avis6_avantages;Avantagesbeaucoup de possibilité d'apprentissage. beaucoup de poste demande de savoir gerer différents postes au besoin. Si l'intégration était bien suivie et que la formation était complete cela permettrait d'avoir de très bons collaborateurs de travail.
141;avis6_inconvenients;InconvénientsPas assez de temps accordé aux nouveaux collaborateurs et trop peu de confiance leur est accordée. Etre directeur de magasin ne veut pas dire passer ses nerfs sur tout le monde, ne pas reconnaitre les erreurs des uns et les reporter sur dautres collegues. Un directeur n'est pas un roi qui aurait des employés comme tête de turcs. Aucune possibilité d'évolution de carrière.
142;nomSociete;Intrum-fr
142;villeEmploi;Saint-Priest, FR
142;libelleEmploi;DATA ANALYST H/F
142;Descriptif;Description du posteDans le cadre d'un remplacement de congé maternité, au sein de notre pôlePerformance opérationnelle, vous serez en charge de deux principalesMissionsParticiper activement à la mise en place de nouvelles méthodes de travailde business Intelligence & data analytics.En effet, le Groupe a pour objectif de transformer ses méthodes de travailpar l’utilisation d’outils de Business Intelligence dans le cadre d’unprojet d’envergure internationale. Pour ce faire, vous serez en charge dela création des rapports ( besoins utilisateurs, meilleurs KPI, efficienced’accès à la donnée, et présentation des rapports ).Acteur clef à l’issue du déploiement, en lien avec les équipes groupe pourla maintenance et l’évolution des reporting mis en œuvre, en lien avec lesdifférents utilisateurs / clients internes.Avoir en particulier la mission d’optimiser la performance opérationnellesur le périmètre « Rachats de Créances », en coordination avec le portfoliomanager France.Projection des encaissements du service « Rachats de créances »Participation à la création et la mise à jour de reporting d’activitéPréparation de la réunion mensuelle du service (bilan et objectifs)Analyse de la performance des portefeuilles de créancesAnalyse & Optimisation des processus de recouvrement dans leur globalitéProfil recherchéDe formation bac +4/5 avec une spécialisation en statistiques / économétrie/ Informatique décisionnelle, vous avez une première expérience sur unefonction similaire.Vous êtes en capacité d’analyser et de synthétiser des données. Pour cefaire, vous avez une excellente maîtrise des outils informatiques et de BI( Qlikview, ...).Des relations régulières avec les équipes internationales sont prévues,votre niveau d'anglais doit donc être impérativement courant (parlé etécrit).Force de proposition, vous travaillerez en étroite collaboration avecdifférents services. Votre excellent relationnel vous permettra doncd'avoir un bonne communication et une bonne coordination dans unfonctionnement transversal. Vous avez l’esprit d’équipe.Et enfin, vous êtes autonome, curieux(se), organisé(e) et rigoureux(se).Autres informationsPourquoi choisir Intrum ?Un positionnement privilégié au cœur du Parc Technologique de Saint Priest(à 35mn de Lyon Centre et de Bourgoin-Jallieu)L’intégration dans un groupe international avec des possibilités decarrières dans 24 paysPartager cette offreMentions légalesDonnées personnelles
143;nomEntreprise;Feu Vert
143;villeEntreprise;Écully
143;tailleEntreprise;De 1 001 à 5 000 employés
143;description;AvantagesUne procédure validée et écrite pour toutes les action à entreprendre.Travail en groupe inter-servicesInconvénientsUne culture grande distribution de feu vert est fortement ancrée, ce qui rend l'entreprise peu flexible pour saisir les opportunités que peuvent lui offrir certains marchés.Conseils à la directionAucun conseil, la direction connait son travail et sert les intérêts des parties prenantes dans le respect de la culture de l'enseigne et de la profitabilité attendu par les actionnairesFeu Vert2017-08-25 00:12 PDT
144;nomSociete;Urban Linker
144;villeEmploi;Lyon, FR
144;libelleEmploi;Développeur Python Django sénior
144;Descriptif;Cette PME innovante est en pleine croissance, c’est pourquoi elle recherche aujourd’hui son prochain développeur pour l’accompagner. L’équipe R&D ne cesse de chercher des solutions innovantes pour améliorer son servicePosteAvec ton équipe tech, tu participeras à la conception de nouvelles fonctionnalités et l’amélioration continue de leur plateforme.Tes Missions SerontParticiper à l’écriture des spécifications fonctionnellesRédiger les spécifications techniques avant l’implémentationImplémenter les nouvelles fonctionnalitésCorriger les anomaliesRelire le code des autres membresStack technnique : Python / DjangoPetit plus si connaissances enIntégration continue : Github, Gitlab, Jenkins, CI/CDPackage35 à 40K + avantages (mutuelle, tickets restaurants, prime d’intéressement)Les +Ouvert sur le remote à temps partielBureaux superbesÉquipe Multiculturelle et accueillanteQue tu sois un développeur junior ou plus confirmé, ce poste peut te correspondre ! L’équipe est prête à te faire monter en compétence rapidement, si besoin, dans le respect des bonnes pratiques de code !Tu es capable d’échanger correctement en anglais et surtout, tu adoooooores Python !Si tu t’es reconnu, alors n’hésites plus et postule !Développeur Python / DjangoLyon, FranceUne expérience enrichissante dans une startup en plein croissance, ça t’intéresse ?DEVELOPPEUR SENIOR PHP7 SYMFONY3 #BRAS DROIT DU CTO #STARTUPParis, FranceChallenge international sur un secteur pas encore discrupté, avec pour mentor un CTO de renommée. Que demander de + ? Allez, clique pour en savoir (...)Développeur backend node.js (H/F)Paris, FranceRejoins la start-up qui maximise le potentiel commercial de chaque entreprise grâce au digital !12.08.2016Développeur: Comment définir votre projet avant l'entretien ?
145;nomEntreprise;SeLoger
145;noteMoyEntreprise;4.3
145;avis1_lib;« Mitigée »
145;avis1_commentaire;J'ai travaillé chez SeLoger à temps plein moins d'un an
145;avis1_avantages;AvantagesSuper locaux, Tickets restaurants, Très bonne mutuelle, 18 rtt
145;avis1_inconvenients;InconvénientsQuartier, Management, ils sortent des offres mais le technique ne suit pas.
145;avis2_lib;« Un bel élan pour le leader de l'immobilier »
145;avis2_commentaire;J'ai travaillé chez SeLoger à temps plein plus d'un an
145;avis2_avantages;AvantagesUne entreprise très AGILE et une large extension de son scope d'intervention. La marque entreprise est en plein essor.
145;avis2_inconvenients;InconvénientsLes features teams ne se parlent peut etre pas assez, si bien que les équipes SeLoger ne considèrent pas assez les équipes des autres sites du groupz
145;avis3_lib;« Expérience mitigée »
145;avis3_commentaire;J'ai travaillé chez SeLoger à temps plein plus d'un an
145;avis3_avantages;"Avantages- Ambiance très agréable entre les collaborateurs 
- Locaux de la société 
- Horaires flexibles"
145;avis3_inconvenients;"Inconvénients- Management faussement participatif 
- Matériel de travail vieillissant
- Des process, validations à tous les niveaux qui ralentissent/bloquent les projets. 
- Salaire"
145;avis4_lib;« Belle entreprise et belles marques »
145;avis4_commentaire;Je travaille chez SeLoger à temps plein depuis plus d'un an
145;avis4_avantages;AvantagesEsprit d'équipe, approche humaine et souplesse. De super soirées !
145;avis4_inconvenients;InconvénientsSalaire dans la moyenne basse, peu de perspectives
145;avis5_lib;« Bonne boite ! »
145;avis5_commentaire;Je travaille chez SeLoger à temps plein depuis plus de 3 ans
145;avis5_avantages;"AvantagesBonne ambiance au global
Professionnalisme pointu"
145;avis5_inconvenients;"InconvénientsPoids de l'historique
Inertie sur ce même historique"
145;avis6_lib;« Fuyez »
145;avis6_commentaire;Je travaille chez SeLoger à temps plein depuis plus de 5 ans
145;avis6_avantages;"AvantagesL’intéressement et la participation
Les soirées"
145;avis6_inconvenients;"InconvénientsSalaire trop bas
Management tyrannique"
145;avis7_lib;« Une boite top pour qui sait tenir la pression »
145;avis7_commentaire;Je travaille chez SeLoger à temps plein depuis plus de 3 ans
145;avis7_avantages;AvantagesConfiance, succès sur son marché, bonne stratégie.... Des pots et des fêtes
145;avis7_inconvenients;InconvénientsLa rémunération très basée sur le package et non le fixe...
145;avis8_lib;« Entreprise à éviter »
145;avis8_commentaire;J'ai travaillé chez SeLoger à temps plein plus de 3 ans
145;avis8_avantages;AvantagesCE, tickets restos, primes, rtt
145;avis8_inconvenients;Inconvénientsprojets redondants, restructuration et priorisations des tâches perpétuelle (ce n'est plus de l'Agile, c'est du délire !), trop de politique et de copinage avec des individualistes au dents qui rayent le parquet aux postes stratégiques, gros turn-over des ressources, manque de formation en interne, salaires inférieurs au prix du marché, gestion arbitraire des primes sur des produits financiers dont on ne sait rien,...etc.Dérouler
145;avis9_lib;« Dynamisme, innovation, bel esprit d'entreprise »
145;avis9_commentaire;J'ai travaillé chez SeLoger à temps plein
145;avis9_avantages;"AvantagesDes locaux très agréables, de nombreux moments de convivialité, des projets stimulants.
RTT + participation + intéressement, bonne mutuelle, super CE"
145;avis9_inconvenients;InconvénientsL'entreprise est en fort développement, il peut donc être difficile de conserver une proximité avec chaque collaborateur.
145;avis10_lib;« Bonne ambiance de travail »
145;avis10_commentaire;J'ai travaillé chez SeLoger à temps plein plus de 5 ans
145;avis10_avantages;AvantagesBeaucoup d'avantages, bonne ambiance et locaux sympa
145;avis10_inconvenients;InconvénientsQuartier pas génial c'est dommage
146;nomEntreprise;SeLoger
146;noteMoyEntreprise;4.3
146;avis1_lib;« Entreprise en mutation »
146;avis1_commentaire;Je travaille chez SeLoger à temps plein depuis moins d'un an
146;avis1_avantages;AvantagesEquipes jeunes, Business intéressant, Amibition
146;avis1_inconvenients;InconvénientsForte charge de travail, Stress lié au changements stratégiques, Des collègues peu engagés et mal formés
146;avis2_lib;« Une ambiance molle, insipide »
146;avis2_commentaire;J'ai travaillé chez SeLoger à temps plein
146;avis2_avantages;AvantagesBeaucoup de temps pour travailler à ses projets perso
146;avis2_inconvenients;InconvénientsUn rhytme incroyablement mou et un manque de compétences dans tous les services
146;avis3_lib;« Cool »
146;avis3_commentaire;Je travaille chez SeLoger à temps plein
146;avis3_avantages;"AvantagesBonne ambiance de travaille 
Manager à l'écoute 
Travaille en mode Agile"
146;avis3_inconvenients;Inconvénientsle salaire n'est pas très motivant par rapport à certaines boites
146;avis4_lib;« Très belle entreprise innovante & dynamique ! »
146;avis4_commentaire;Je travaille chez SeLoger à temps plein depuis plus d'un an
146;avis4_avantages;"AvantagesUne ambiance conviviale et bienveillante (parcours d'intégration, petits dejs, afterworks, et soirées groupe incroyables !).
Des locaux agréables en constante amélioration (avec des lieux de partage et de détente comme la cafet et une immense terrasse).
Un véritable accompagnement dans le développement personnel (formations, évolutions), des pôles de compétences,  de la motivation, des moyens pour développer de...nouvelles idées... bref le lieu idéal pour s'épanouir professionnellement.Dérouler"
146;avis4_inconvenients;InconvénientsUn peu excentré dans le nord de Paris (enfin, pour moi c'est un inconvénient mais largement contrebalancé par tout les avantages énoncés plus haut)
146;avis5_lib;« Avis »
146;avis5_commentaire;Je travaille chez SeLoger à temps plein
146;avis5_avantages;AvantagesAmbiance, évolution, challenge technique, locaux,confiance
146;avis5_inconvenients;InconvénientsJe n'en vois pas pour l'instant
146;avis6_lib;« Quand une marque te donne envie de te lever le matin »
146;avis6_commentaire;Je travaille chez SeLoger à temps plein depuis plus de 3 ans
146;avis6_avantages;AvantagesUne ambiance formidable, avec de nombreuses innovations ou succès à célébrer régulièrement, dans un environnement en plein mutation, qui touche à l'un des projets les plus importants des Français
146;avis6_inconvenients;InconvénientsL'entreprise grandit énormément, je n'arrive plus à connaître tout le monde :(
146;avis7_lib;« Une entreprise innovante et bienveillante ou il fait bon travailler »
146;avis7_commentaire;Je travaille chez SeLoger à temps plein depuis moins d'un an
146;avis7_avantages;"AvantagesParcours d'intégration béton qui permet de s'imprégner des fonctions et des services dans de bonnes conditions 
Un coaching inter-entreprise qui permet de pérenniser les acquis et travailler l'approche commerciale 
Des formations/brainstorming réguliers pour une bonne maîtrise des services proposés et des arguments clés pour les valoriser
Entreprise innovante, jeune, dynamique et qui laisse place aux talents...commerciaux de s'exprimer en toute bienveillanceDérouler"
146;avis7_inconvenients;InconvénientsJe n'en vois pas particulièrement
146;avis8_lib;« A l'image de ce qu'elle renvoie »
146;avis8_commentaire;Je travaille chez SeLoger à temps plein depuis plus d'un an
146;avis8_avantages;"Avantages-RTT
-Ambiance de travail
-Locaux très sympas (coin pause, détente, réu, jeux... )
-Projets intéressants"
146;avis8_inconvenients;Inconvénients-Rémunération largement en dessous du marché parisien (IT).
146;avis9_lib;« Une superbe entreprise ! »
146;avis9_commentaire;Je travaille chez SeLoger à temps plein depuis plus d'un an
146;avis9_avantages;AvantagesLocaux, Ambiance, Primes, CE, Com interne
146;avis9_inconvenients;Inconvénientsrien à dire, SeLoger est au top !
146;avis10_lib;« boite cool /bonnes valeurs /où l'on apprend plein de trucs »
146;avis10_commentaire;Je travaille chez SeLoger à temps plein depuis plus d'un an
146;avis10_avantages;"Avantagesde bonnes valeurs avec une ambiance sympa, bel esprit d'équipe au global (même si comme d'hab ça dépend des managers et de l'équipe aussi). Boite hyper dynamique, des projets tout le temps et des budgets pour faire de belles choses, on apprend bcp
et big up à la com interne pur les apéros au top !"
146;avis10_inconvenients;Inconvénientsdans le 18e vers Marcadet,, donc un peu excentré, mais la super terrasse compense bien ça !
147;nomSociete;Carriere-info.fr
147;villeEmploi;Lyon, FR
147;libelleEmploi;Analyste fonctionnel informatique Senior Salesforce
